fullVisitorId,0,1
8160804435292640144,-0.38368033131601864,-0.4067662730460506
2767232911658101391,-0.07848153081338323,-1.4241068544350473
5462105261493871939,-0.3602107741118841,-0.6578981664285452
95191702071842980,-0.2390980509114876,-1.300668535105509
6692505544910101563,-0.15113231736960184,-1.5289802868556321
2907946815222203879,-0.36188456213895787,-0.45309360741684246
5652181055723415564,0.03352174877450605,-0.7795949671691748
7817519219547424500,0.28053365401466757,-1.4633903054581718
8362452234388944224,-0.19194207216067596,-1.4982337786746707
1309141223204608712,-0.31031524235643015,-1.2515444145805636
2293591917691086997,0.043548445073341185,-0.5834381485950794
7360005704447781877,-0.2016938379736135,-1.2826938115597528
175821370694335900,-0.21194310753065523,-1.309835907465294
718224222685336859,-0.25456156425315607,-1.40356119669749
6468346869705669629,-0.2512461555860663,-1.3380528489888552
9026247589102242695,0.0015493170033795867,-1.3435220061042703
3572286360489812608,-0.2016938379736135,-1.2826938115597528
1161953432550324852,0.04964752591451986,-0.7499676774282183
9017987347125648886,0.35446899252300285,-0.6367339850087513
4303654578371527972,0.28053365401466757,-1.4633903054581718
1755597734832695499,0.38004857803251574,-0.44041763837453407
146912981712255907,-0.2279969708206351,-1.415325250639955
6032203105273452184,0.2944828608070352,-1.858509467516886
6973706952129455106,-0.3989533387205755,-1.4908952732891108
3648544824241548780,-0.022128340210348856,-1.594574070783892
5728828144516617982,-0.01075416205500184,-1.477624044598333
3616798943552832211,-0.0210374742234057,-1.5167560674541338
2945804277219946287,0.15571447231383448,-1.4767870560182934
5825657177780866465,-0.11937556643781846,-1.446474647619144
5083200682650763035,-0.01075416205500184,-1.477624044598333
5005807321516857999,-0.042254097629305154,-1.5494644405025693
7629403335891735554,0.23874028731862781,-1.3898873478427398
14719113938929204,0.0014003058262728888,-0.6704414438410229
665114011310899473,0.14919105167100413,-1.4963327526413488
7648992814960359796,0.2334088112485917,-1.4561868235123183
3797851111058927359,-0.284628393205698,-1.4710170282723427
1604065117025643807,-0.22452244534651064,-1.260200564520792
857964507515272488,-0.08274495985769822,-1.4471966351083507
7285894014767234919,-0.33654319658550264,-1.2091005887624333
4336201021797750979,-0.2279969708206351,-1.415325250639955
374891521224092547,-0.051566941081738024,-0.5969126349319913
4137305465781411175,0.2554127112614582,-0.3176572758966663
971008825391097358,0.3947600471260399,-0.3314322892796478
3968636395556689085,0.11031299099766563,-0.5729434565230213
9484931465883324244,-0.03308520794352535,-1.6769627308434043
6940792300089270123,-0.028170233464485026,-1.3808206170163302
8453358866345100518,-0.4752563057861368,0.42448775752615375
64222862361368972,0.17750709435979106,-0.45341581353480614
5814412487748993189,-0.19793559396977092,-1.4892588979901782
4800308104683158839,-0.14678164460320153,0.437375835067861
4416748109391296507,0.4086490943635145,-0.42411598078425344
6725943741384806886,-0.05241201524719243,-0.5169799232133809
7530045613099616221,0.24009943360982433,-0.4441462668516305
4803037698438393598,0.1804747981432251,-1.4410925192217698
602021677740521811,-0.08141117465580609,-0.5357642759316972
134228619593993639,0.6035303736849673,-0.4863836346227171
745975839464387695,0.3620792552670343,-0.4377737489522601
2117608432114089081,0.44364303455207854,-0.4934803054845359
9607745496321122940,0.3241663396658889,-0.3589319629996733
9925817115591807608,-0.13484664004828859,-0.5513043180166647
7839474810359062680,-0.18080603983436017,-1.3771936227302717
8141017641137446955,0.338195104487505,-0.5563799796612374
4706082108913117333,0.1823444675538056,-1.3540948681295648
5393564423010842176,0.4091309934801224,-0.3230478118392547
5571340992118504362,-0.17298257976885917,-1.4786622046048872
5846866637444092783,-0.011214658760516763,-0.3316402743507602
6401972658011378355,-0.07373867501021193,-0.5123292098503548
7718737698301745414,1.0580723127633236,-0.1744627081790969
5399528527290171873,-0.13626163644309028,-0.6763162102360921
5469531048904249180,0.049822689657104645,-1.3953093286033453
1474190958763116353,-0.23518167586883484,-0.5300480985667133
8861704144366655271,0.43971564567555227,-0.6165623350929288
196242860329796662,-0.05923413566130738,-0.28488049780628
9365584882977177886,0.029415855145045314,-1.3615638656564628
8198882296216882758,0.49703132290532204,-1.3400650140554913
5838517555471708327,0.2683287655631491,-1.3187799743550213
5337554879565912647,0.10087550646162485,-0.5276183053984853
9781774581999193118,-0.10721342960631139,-1.295017527516296
7145657478797589456,0.24631722009667975,-0.5447178559468229
4635698983427741313,-0.3280479305431896,0.503394572500872
